satellite_id,plane,slot,samples,sunlit_samples,sunlit_ratio_pct
919,27,1,1441,957,66.41221374045801
920,27,2,1441,957,66.41221374045801
921,27,3,1441,956,66.34281748785565
922,27,4,1441,955,66.2734212352533
923,27,5,1441,956,66.34281748785565
924,27,6,1441,957,66.41221374045801
925,27,7,1441,957,66.41221374045801
926,27,8,1441,956,66.34281748785565
927,27,9,1441,956,66.34281748785565
928,27,10,1441,951,65.99583622484386
929,27,11,1441,945,65.5794587092297
930,27,12,1441,939,65.16308119361554
931,27,13,1441,934,64.81609993060374
932,27,14,1441,928,64.3997224149896
933,27,15,1441,921,63.91394864677307
934,27,16,1441,916,63.56696738376127
935,27,17,1441,911,63.21998612074948
936,27,18,1441,905,62.803608605135324
937,27,19,1441,899,62.387231089521165
938,27,20,1441,893,61.97085357390701
939,27,21,1441,888,61.62387231089521
940,27,22,1441,887,61.55447605829285
941,27,23,1441,888,61.62387231089521
942,27,24,1441,894,62.04024982650937
943,27,25,1441,900,62.456627342123525
944,27,26,1441,905,62.803608605135324
945,27,27,1441,910,63.15058986814712
946,27,28,1441,917,63.63636363636363
947,27,29,1441,924,64.12213740458016
948,27,30,1441,929,64.46911866759196
949,27,31,1441,934,64.81609993060374
950,27,32,1441,940,65.2324774462179
951,27,33,1441,945,65.5794587092297
952,28,0,1441,963,66.82859125607217
953,28,1,1441,965,66.96738376127689
954,28,2,1441,965,66.96738376127689
955,28,3,1441,964,66.89798750867453
956,28,4,1441,964,66.89798750867453
957,28,5,1441,963,66.82859125607217
958,28,6,1441,963,66.82859125607217
959,28,7,1441,965,66.96738376127689
960,28,8,1441,965,66.96738376127689
961,28,9,1441,960,66.6204024982651
962,28,10,1441,953,66.13462873004858
963,28,11,1441,947,65.71825121443442
964,28,12,1441,943,65.44066620402498
965,28,13,1441,938,65.09368494101318
966,28,14,1441,931,64.60791117279666
967,28,15,1441,925,64.19153365718252
968,28,16,1441,919,63.77515614156835
969,28,17,1441,912,63.28938237335184
970,28,18,1441,908,63.0117973629424
971,28,19,1441,903,62.664816099930604
972,28,20,1441,897,62.248438584316446
973,28,21,1441,895,62.10964607911173
974,28,22,1441,894,62.04024982650937
975,28,23,1441,901,62.526023594725885
976,28,24,1441,908,63.0117973629424
977,28,25,1441,914,63.42817487855656
978,28,26,1441,918,63.70575988896599
979,28,27,1441,924,64.12213740458016
980,28,28,1441,929,64.46911866759196
981,28,29,1441,936,64.95489243580846
982,28,30,1441,943,65.44066620402498
983,28,31,1441,949,65.85704371963914
